,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,GDOT,1.2772492278913632e-06,8.806320496831828e-05,0.00021612271968129418,0.00019620242933112992,-0.001992955453738943,-0.0028918206778971996,2021-04-01
1,BSIG,6.79517396378378e-07,3.918047543274236e-05,0.00013455491762304805,0.0002067382496048987,-8.601786616725593e-05,-0.0007326161329844113,2021-04-01
2,DY,1.7722895582398047e-07,2.1518077109618993e-05,9.538342305089175e-05,0.0001135414909434267,-0.0035109857189416453,-0.003851821319810565,2021-04-01
3,MC,4.660946756199015e-06,6.869432387880963e-05,0.00020250592189282075,0.0004077986909023681,0.0031702768091686918,0.00404666486114037,2021-04-01
4,PJT,4.226988435842664e-06,6.665697088980789e-05,0.00019649995193834886,0.0003957040980028632,-0.0019859683010007897,-0.000590578034552876,2021-04-01
5,RC,-2.397307255321823e-07,4.1669172191296544e-05,4.3754664114341355e-05,0.00013416222731001292,-0.0005262421600332752,-0.00036600885179689373,2021-04-01
6,RM,-3.5453936629633403e-07,3.4765032475919086e-05,0.00015593956964677478,0.00016538730514233793,-0.0010180462554761857,-0.001016566824253001,2021-04-01
7,UA,-8.289540837449037e-07,5.3183853767380614e-05,0.00014031452232886752,0.0002530109603022516,-0.004968302324636987,-0.005328607308427926,2021-04-01
8,AEL,-2.3785366026426e-07,6.205664243331854e-05,9.810342840885008e-05,0.00013620593644979992,0.0002239423457481364,0.0007185078914282364,2021-04-01
9,EVTC,1.0047351515551214e-05,9.676178151240758e-05,0.00041283993922224205,0.00046930063962285384,0.003787828244782532,0.004488798426108635,2021-04-01
10,SEM,8.244419644812923e-07,3.6248866837107474e-05,0.00015417719307013664,0.00017580925161115208,0.0023366360921305866,0.0027049988233784172,2021-04-01
11,GHC,9.387542251551781e-06,0.00013338220997472015,0.0004993367299084683,0.0004419655343274734,0.0005043316322246217,6.534057798254273e-05,2021-04-01
12,EVH,-2.2225813906724103e-07,7.524295317565495e-05,0.00012124963517826744,0.00016129427302301566,-0.000643745500467776,0.0003781458710095452,2021-04-01
13,ATGE,4.960279526103695e-06,0.00016199156254628522,0.00034152101037742956,0.00033469559157095887,-9.883734892884485e-06,-0.0011951267556752957,2021-04-01
14,MLP,4.7990922426326345e-06,0.00015876958701023234,0.00024659621466742286,0.00032803857196379095,-0.001461121205971659,-0.0017800094208946626,2021-04-01
15,BMI,3.0497430115897154e-06,0.00011408804970834612,0.0002692835323462102,0.0003565365746065738,-0.003687754381200671,-0.003968925497946967,2021-04-01
16,FF,1.136983569634093e-06,6.956461401317739e-05,0.00038320360327373786,0.0002173963816323553,-0.00024302837508735625,-0.0003831122843219577,2021-04-01
17,OLN,4.662894147759801e-07,6.747212986227376e-05,9.365215898047834e-05,0.00014350340180109558,0.002024172392397755,0.002622448049483825,2021-04-01
18,KMX,9.191686001578131e-06,0.00035325649533206685,0.00022941362727019513,0.0003239163338887333,-0.002918489011551485,-0.0040133549236575985,2021-04-01
19,CSV,7.821025914071521e-06,0.00017073839290106442,0.0006242231189280614,0.0003523839148944338,-0.0006134544171775269,-0.0017184975180803074,2021-04-01
20,SCI,2.7395100670668065e-05,0.0002848732560808158,0.0008748408803812212,0.0005879448173361399,-9.598539137167046e-05,-0.0011794870671683285,2021-04-01
21,SMP,1.2472503258874435e-05,0.0002712933495398926,0.0008280493036167038,0.00036139940566730356,0.0009213187537801147,0.0012387225969687824,2021-04-01
22,STN,8.382115857562592e-05,0.0014584135318322412,0.0008790683126061074,0.0009143238225818615,0.002678430638179054,0.0027461028939194487,2021-04-01
23,STC,3.916815617309698e-06,0.0002531027391549458,0.00013987942265725455,0.0003382392164091138,0.00012413831744022074,0.0013950426813619983,2021-04-01
24,LII,1.2529123151967255e-05,0.00019301607453947595,0.000549803131847813,0.0006350875951055589,0.00033960782452625946,0.0016850290398954275,2021-04-01
25,WHR,2.135989453158589e-06,9.389768962837583e-05,0.0002743803199992779,0.00030895487867699397,-0.0006459774834784204,0.0007448838448286247,2021-04-01
26,BC,3.681884603649754e-07,2.186316453644451e-05,8.019205799929785e-05,0.00023806225123881872,0.0003386837408496958,-0.0006795776089714194,2021-04-01
27,PII,6.663696202187126e-07,2.495062052201653e-05,9.15165599510878e-05,0.0002716807478338944,-0.00720936101781381,-0.008389118172890177,2021-04-01
28,THO,9.635769856244138e-08,3.0664554896192136e-05,9.960707011175163e-05,0.00018851784878282226,0.0002889189583019486,0.0006929451876247668,2021-04-01
29,DKS,6.968188621274295e-07,6.9105223843909e-05,0.00026852386941810744,0.00024171509832886207,-0.0011124307240790048,-0.0008632747034054245,2021-04-01
30,AOS,1.0997357107352912e-05,0.00022240336176905162,0.0006481067573421652,0.000518249996801482,0.0032594407694746703,0.0031935515314833614,2021-04-01
31,BZH,-4.255113245609775e-07,1.1627385017951036e-05,7.295540868267582e-05,0.00012114302400143635,-0.0009647094323169551,-6.180011015631517e-05,2021-04-01
32,NVR,5.070992464366383e-06,3.583106444365804e-05,0.00015806823922820062,0.0003733155385491818,-0.0012057498606058762,-0.0025378230935416937,2021-04-01
33,FOR,6.083462115682513e-06,6.479265824116443e-05,0.0001779338714888228,0.0004302578043411596,0.0003783550160022327,0.00017609665398976506,2021-04-01
34,DOOR,-8.404771315366035e-07,6.445680195221033e-06,6.114798517890452e-05,0.00020936449563925302,0.001318788523981314,0.0019354743360685686,2021-04-01
35,BLD,-4.552961131307892e-07,5.46226357455704e-06,6.409307674187243e-05,0.00017742178074296814,-0.0012240924227195772,-4.73425644492571e-05,2021-04-01
36,SKY,-3.732914358345782e-07,8.597352248842502e-06,5.857669598842826e-05,0.0001621513935765975,-0.0008099492748196071,-0.00043946652277558336,2021-04-01
37,MAS,1.930129039655637e-05,5.9274815157397856e-05,0.0008105422857207542,0.0006532784669765585,0.000585032083118945,0.0004734591801574277,2021-04-01
38,BCC,1.3919047877020548e-07,1.690122664260745e-05,6.870901402279629e-05,0.00019524437774365232,-0.001789103207868936,-0.0006748678218664239,2021-04-01
39,SITE,2.5749960220155616e-07,2.0661924065735634e-05,0.00014619533396934177,0.00023868826757409738,0.0001362681761903485,0.0003644909420538998,2021-04-01
40,DECK,-5.415679063302977e-07,7.527151619381407e-05,0.00023663868570060034,0.0002869273079201111,0.003838520073100301,0.004705687825503337,2021-04-01
41,FND,-2.2358376655823436e-07,5.6292648515226264e-05,7.96518987033318e-05,0.00021458180877581814,-0.00012076609543714003,-0.0006197646383513527,2021-04-01
42,LAD,-2.333990754403972e-07,8.45705480755574e-05,0.00012006217059749912,0.0001950374523097725,0.0013905461858431047,0.0016316854293385134,2021-04-01
43,FDX,7.94211202847062e-06,0.0003650550003642295,0.0002428701073851036,0.00039411246037935905,0.0021168984322786793,0.0026247844176338605,2021-04-01
44,MPX,1.028489126962304e-06,0.00013513127814747012,8.990247497505098e-05,0.00014588738806966202,0.0014827676183464685,0.0026044524286555257,2021-04-01
45,A,3.133937274988396e-05,0.0002599876661638845,0.0010342924756022507,0.00077354119105558,-0.00161465058101373,-0.00316711644573923,2021-04-01
46,CWEN,4.91553578665225e-06,8.117322323624464e-05,0.0003713039223290255,0.0003808087835657121,0.00165053609297557,0.002887001351909127,2021-04-01
47,HASI,4.928760867206396e-07,3.943133287951452e-05,0.0001604088532890412,0.0001849846206614337,-0.004685213986559467,-0.006248439710660187,2021-04-01
