,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,ARGO,-1.3582183907326508e-05,8.636163915196553e-05,0.00014807185565447216,0.0004150460075842788,0.0009256593946309813,-0.0017409952854067637,2019-09-01
1,EIG,-1.0362601971035773e-05,7.2125629427299e-05,0.00012459128951552756,0.00034662906855702414,0.0015443846419287274,0.0025868597280195656,2019-09-01
2,WTM,-4.354819844685619e-05,0.00022954757785182949,0.0005017861888006302,0.0008282441022480447,0.005184359806402848,0.008914340521168714,2019-09-01
3,BMY,-5.377218004168006e-06,6.846061130564233e-05,0.00010310543420118459,0.0002423129382488446,0.002150022244107992,0.0025938858729782047,2019-09-01
4,JNJ,-2.070197607276151e-05,0.0001539149824994502,0.0002471996501110563,0.0005447744467757547,0.00038985348527142874,-2.2442469829652467e-05,2019-09-01
5,DRI,-7.927036781970272e-06,0.00013747550717219074,0.00012062060878400576,0.00034780070125525997,0.001791194635256405,0.0017058908330776972,2019-09-01
6,DIS,-5.320542264252898e-06,8.57215917424228e-05,0.00011834125311728253,0.00030359493323445724,0.0001803527671250442,-0.0011886718821507343,2019-09-01
7,CBZ,-7.523670930421011e-06,5.5413641445850835e-05,0.00017187931629905243,0.0004149236349449428,0.0021037630362679346,0.0022301094145409815,2019-09-01
8,LII,-5.48778835893647e-06,4.5494736472477345e-05,0.00016295514515740522,0.0003406533289545439,-0.0001631016574165973,-0.0008113381241689569,2019-09-01
9,AVNS,-7.851434127693259e-07,9.357534693370079e-06,4.848375415000824e-05,0.00014516988722278117,0.0017759938390176585,0.002551813290187387,2019-09-01
10,SRG,-2.121134969323626e-06,1.6433279519176543e-05,8.812430233160299e-05,0.0002549407950567937,-1.6503603342750294e-05,0.0010058587481479437,2019-09-01
11,ORA,-2.625065934733715e-06,2.4808935043344243e-05,9.985776535056674e-05,0.00027428916685185524,-6.96972242602351e-05,0.0010727116862537635,2019-09-01
12,CXW,-1.3310040462076742e-06,2.2906093782023577e-05,0.00014629718971396623,0.00017175745961869006,0.00108850749628623,0.00022616103220137208,2019-09-01
13,AMN,-4.6462015107762745e-07,1.4555012994127749e-05,5.015106211822711e-05,0.00016774525908915507,-1.161901548141622e-05,-0.0013662244124370193,2019-09-01
14,USPH,-8.824596845456564e-07,2.0721098797680662e-05,6.938023833252906e-05,0.00023880886178743148,-0.0006187371476930067,-0.0003289579599216303,2019-09-01
15,EHC,-7.292286041804678e-07,1.1795945136902601e-05,7.49737531990955e-05,0.0002507721895424781,0.0020731626316262187,0.002799224309944225,2019-09-01
