Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2020-01-02,0.0010318896881043652,0.0009188368032346521,0.0011422094228678904,0.001152993199561312,0.0005919492310398293,1.7003643733890032e-05
2020-01-03,0.002023757860670669,0.0015892236230765626,0.0005939442528173788,-6.0098019061338316e-05,0.0015924605829609932,0.0019326011507986784
2020-01-06,-0.0010719919771135147,-0.00017238547049821984,0.00026966372541647,0.0002623093273151689,0.00030729664908516944,0.0006341742546609706
2020-01-07,0.0012105719632809762,0.0008093564125967617,-2.370564408345393e-05,0.00013504822986058114,0.0008102401732938209,0.001697536339623805
2020-01-08,0.0007018948015576259,0.0008852438715024323,0.0014348347785917992,0.0017979094396125604,0.0005425183098098323,8.748329847520408e-05
2020-01-09,0.0013192360826348544,0.0009839840334409143,0.0010827137301657609,0.0013152020983784663,0.0015699077178326277,0.0019305941992667013
2020-01-10,0.00034806786631542177,0.0005855985603587492,0.00029025827077311096,0.00022845903212391307,0.0006939602946769816,-0.0001226862214348082
2020-01-13,-0.00029746200862904693,0.001143280820908792,0.002626683749492236,0.0036363127067784618,-0.0003324351065132239,-0.0011023063097679259
2020-01-14,0.0003780925631024058,0.0005455094777676174,0.0007089002132123665,0.00035123650377336547,-0.002356803725265475,-0.0029258554192347092
2020-01-15,0.0019812395505168297,0.0023863803720574105,0.002799947666503628,0.0023288509358343748,0.0006974321587490378,-7.260448432987773e-05
2020-01-16,-0.0014012359196895698,3.2824556851584317e-05,0.0014419458693660026,0.0030368099550349436,0.0009393669815127712,0.0008291707574450981
2020-01-17,-0.00045049868448201704,-0.0001846113844898655,-0.00010594878750892004,0.00018156664127548405,0.0007264358968349483,0.0009261476925786615
2020-01-21,0.0006742563529499599,0.0009300672743861581,-0.00022742446766956326,-0.0005106249479023077,0.0007430432065425632,0.0006017996123276324
2020-01-22,0.0013643235614569755,0.0012656116879258426,0.0010489433502540136,0.0007904154948573846,-0.0008746302995090185,-0.0014880826524158119
2020-01-23,4.642258978893674e-05,0.0006010225487351729,-9.16803149886649e-06,0.0008459117250793855,-0.00019264500201435317,0.00027965423747496764
2020-01-24,0.0012392156346461652,-4.415477846729112e-05,-0.0017471463302110696,-0.0025026572400201046,-5.380222595738666e-05,0.00027570105915073894
2020-01-27,-0.0005478317130608865,-0.002100400694574694,-0.004524837782373089,-0.0060911464472102805,-0.0018716340344743507,-0.001287237469973336
2020-01-28,8.281704971968658e-05,0.000836958751721324,0.002005671448934609,0.003268381280700901,-0.001153476093128371,-0.0008399325335012585
2020-01-29,5.5699064588136336e-05,0.00048208270940702097,0.00037015496026303004,0.00045407346580576553,-0.0015200728946356973,-0.0014303449101532083
2020-01-30,0.0012244579774436603,0.000884524111067703,0.0001848563961627526,0.00030142532932894397,0.0008077653881888357,0.0013096722707199267
2020-01-31,0.0007397910273877168,-0.00160296800466414,-0.003944699153766746,-0.006726707077043114,-0.0018774934605243652,-0.0010347238947333729
