Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2021-12-01,-0.0031061386667490705,-0.0036456740898235087,-0.004414482749807586,-0.005125121057104006,-0.002291490206912429,-0.0018727775774640607
2021-12-02,-0.0020732096692857925,0.0018963558080631862,0.004578833823087437,0.007542299977853506,-0.0010927784012656474,5.871078688457468e-05
2021-12-03,-0.0015331832556445223,-0.0022436954876766876,-0.00426553886799935,-0.004780723784224267,-0.003027289962466512,-0.0018681822391712686
2021-12-06,-0.0010725109458082532,0.003213844958273834,0.005501836877265646,0.0075569175998106055,0.001419766524603725,0.0009111242198317366
2021-12-07,0.0029231125667957304,0.0046072752885371925,0.0065508527039216564,0.008052645036360684,-2.7388248078963377e-05,0.0006646987982551549
2021-12-08,0.002108463554345044,0.0023041665301359745,0.00249776535158897,0.0029711958736246295,0.001335702188222702,-0.00022522269551141457
2021-12-09,-0.0009349832175340905,-0.002697816281441155,-0.0035749913600716054,-0.004055299779827629,-0.000959143852030519,8.770197906773154e-05
2021-12-10,-0.0019403778549123463,-4.852546103826594e-05,0.00034730406803781783,0.0007292646910706807,0.002733807427970528,0.0029623564072265443
2021-12-13,0.0004945877582652015,-0.0002564593439343526,-0.002366378672377071,-0.0037274108656963753,-0.0013704930416312646,-0.002598224951559774
2021-12-14,-0.0014460833328536083,-0.0022979260126278467,-0.003509800838793773,-0.00408300424546952,0.0010400963238119498,0.002412348223296665
2021-12-15,0.0010307756318777756,0.0031645320265129982,0.0035448154823224725,0.004379567102591012,0.0021945704917091962,0.0018464823066555067
2021-12-16,0.0014972869444797776,0.0016498899438563209,0.0005504044077569857,-0.00016805383008269863,0.00431647583406934,0.004948307652826792
2021-12-17,3.778071187527477e-05,-0.0013486950721881348,-0.0015027273458128308,-0.0025865617099031703,0.00016638404661690483,0.00032962007636818253
2021-12-20,8.832454775833795e-05,-0.0039513513680081835,-0.006998881110449967,-0.008537227097644476,2.620220755536676e-05,-0.00012372007939949996
2021-12-21,0.00021434265520061272,0.0036839503034146806,0.006247377523184447,0.00819629411841491,-0.00174061930786517,-0.0012522570170377914
2021-12-22,-0.00377298578243494,0.001582454007669376,0.003519612086956456,0.004719853521875398,-0.00044985569138874095,-0.0013725050274593722
2021-12-23,0.0009239314147065037,0.002405801526611823,0.0038251126074353393,0.004485589379363312,0.0016943221279437054,0.0006243355677088008
2021-12-27,-0.0016322618308781066,0.0013100718324219594,0.0027945152010342583,0.004182986484936996,-0.0010739782660155568,-0.0008494676417423898
2021-12-28,0.00011053258854160028,0.0003763583906104507,0.000438859362697015,0.0006847155701561577,2.5668420066893974e-05,-0.0001128387830743834
2021-12-29,0.0019690888998759306,0.0014126766530994778,0.0011017423052485458,0.0012778618375274416,-0.0008566926487069659,-0.0012887087556730547
2021-12-30,-0.00024556817565683423,-0.00010706895654282268,0.0002999424600956985,0.00012909529710622002,-0.0005701347517257076,-0.0008295945291177982
2021-12-31,0.0057160028577233945,0.0036368388858573223,0.0029306622311770837,0.002908622766836617,0.0028864635932092596,0.0031225294421308274
