,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,GHM,0.0006766134318081842,0.0008787126328186957,0.0002507484512176948,0.00013005701150536623,0.0018200635124092667,0.0018081764431509997,2022-04-01
1,MSC,0.00016105656496557115,0.00027810179824875973,9.458061842123353e-05,4.116145304350569e-05,0.0032991351224597436,0.003282733296120843,2022-04-01
2,MPV,0.008173194238640219,0.005940059593862122,0.001725092464814922,0.0008494579867707071,0.001365505819180086,0.0017173951410425015,2022-04-01
3,TVC,0.011564686245738167,0.009681326614041984,0.003858775677966977,0.0021140272816360436,0.011014176084335914,0.013155782242416819,2022-04-01
4,TVE,0.038104483583261586,0.016231104292362734,0.00603985731184947,0.0035442453966346393,0.014437783144494848,0.018202326330419558,2022-04-01
5,TCI,0.0022765327218919316,0.0017051869648453443,0.0003027287832542374,0.00022791087240505513,0.005541731391421805,0.004963663687977533,2022-04-01
6,STG,0.0002112656686301847,0.0002571131572950725,9.546651834448994e-05,3.810066384590728e-05,0.0003322106661381017,0.0007971793843260747,2022-04-01
7,ARC,0.0008340106978709707,0.000552719183824238,0.00026187879096864003,0.0001250745794688332,0.0006651459934520894,-0.00014637115991667188,2022-04-01
8,ATTO,0.0004271155419915998,0.0003343578660278928,0.00019233515366646263,7.566169351348878e-05,-0.00038304347997102995,-0.0015102464617876188,2022-04-01
9,GEN           ,0.0017895664406224162,0.001162206743410244,0.0008055352079257934,0.00021259701003271055,0.0007852156050602557,0.00021497394476880112,2022-04-01
10,MCI,0.0093432332484723,0.0065601752991395965,0.002244258255516453,0.0010840761304931616,0.006347659175293323,0.008715864428405638,2022-04-01
11,MSB,0.00021102884376887667,0.0003211107127094964,0.00013736864770074055,7.41719795646413e-05,0.00038925539989828097,-0.0004941539242351304,2022-04-01
12,UVE,0.0006525934369922405,0.0006068317139215326,0.00023148856048123433,0.00014016944219760088,-0.0020539364380237836,-0.0021299911242683277,2022-04-01
13,LND,0.0003876099006720423,0.0004946053909221956,0.00022173580944548856,0.00012122932651039561,0.005569086091452652,0.005965346125843148,2022-04-01
14,CGA,0.00011587944583224335,0.00019005654612064423,7.470283440922279e-05,4.658345320931216e-05,0.0017588020949114386,0.0018978526742320287,2022-04-01
15,FEDU,1.3975014508953666e-05,9.00716834413873e-05,0.00010259622127337424,2.3506801531499598e-05,1.0392329889495481e-05,-0.00014712097303453743,2022-04-01
16,CIB,0.0015405228625783433,0.0009540105263302063,0.0007333675529818523,0.0003420832224225099,-0.002906034667853914,-0.0026511879799029324,2022-04-01
17,AVAL,0.0013302357473466391,0.0008703481998763001,0.0013682429625437476,0.00031208410035956285,0.002527340419485341,0.004611443348637427,2022-04-01
18,MIXT,0.0009299588893484564,0.0007679184969463492,0.00029971163166526044,0.00018470601269729014,0.0019162055458090527,0.0015489898745688175,2022-04-01
19,CPAC,0.0012900145222671249,0.0010788254322271395,0.0005415450035016959,0.0002615902204841952,0.0017863694511875377,0.0004872751904773091,2022-04-01
20,EDN,0.000242792113430167,0.00029398292813054175,0.0001812070333126828,7.128406199091745e-05,0.003720031273551237,0.004659442973331352,2022-04-01
21,MTR,0.00040944260408289437,0.00044289247830956797,0.0001549859804508703,5.20698573665716e-05,0.0033860599169781807,0.003597748199110133,2022-04-01
22,AIC,0.02506317353572473,0.0150872908363242,0.003945685445482585,0.001867232689525852,0.006177562020963665,0.008013347393682889,2022-04-01
23,SMLP,0.00014711141799110983,0.0004915050982487916,0.00029580742042537207,6.082963445691465e-05,-0.0016815789639589827,-0.0019350628960810308,2022-04-01
24,NRT,0.00036204503654284586,0.0005147552482144617,0.00022176774104198046,6.295220324292958e-05,0.001995545066221744,0.0012071738544916044,2022-04-01
25,PNM,0.023650020016959147,0.014507701585085457,0.0031094581853210045,0.0017742252885036512,0.0011630927135848539,0.001012468855104325,2022-04-01
26,ELC,0.0007982140256986679,0.0008680869427655832,0.00034812258083313005,0.00010212213562256633,0.0009076690352471637,-0.0002645641285998538,2022-04-01
27,RMED,-0.00011195180766257317,0.00014297511254285564,3.533702589571318e-05,2.1325774347655878e-05,0.00010306236485678309,0.0004421048108142099,2022-04-01
28,WIA,0.01691705442446167,0.009561657651829411,0.002818797919271376,0.0014261905435558298,0.005023852168406721,0.0038748271804709767,2022-04-01
29,BAH,0.0020437458146938484,0.00157858169904652,0.00033969180277289946,0.0003794286206168414,-0.0010667713068824435,-0.002440459797281194,2022-04-01
30,LDOS,0.002657276152099212,0.001716404766614228,0.00032506090372025283,0.0004125558362991103,-0.0005465649585968579,0.0004704793806902807,2022-04-01
31,PYS,0.004649650714697229,0.0033950661391797263,0.0025092596421543907,0.00047499392331074383,0.0054130532871135666,0.004318669784555772,2022-04-01
32,RNGR,0.0010183045970872807,0.000909390868094022,0.00026574236252232305,0.000127230256658065,0.0029003293495485204,0.002666407159821193,2022-04-01
