,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,NIQ,0.00402230308980742,0.0071290949130248535,0.009626448177215148,0.004359376523353458,0.0026306261842155734,0.0038713724403394946,2019-02-01
1,GJH,0.00028087215295420853,0.0013360757303756915,0.0023686694157611355,0.0008169981243735207,0.003040558995194924,0.006194812243938007,2019-02-01
2,CXE,0.0004216225464133587,0.0016498876665138405,0.0008975838987033794,0.0011592222085130164,0.0023832046599669052,0.0024308326549977366,2019-02-01
3,MHF,0.0014973680347957058,0.0033490716004513786,0.0041622078357365175,0.0023530803071864174,0.0026633849495491233,0.003810720894712008,2019-02-01
4,DMB,0.0007836569819424944,0.001757293487382261,0.003312877930827553,0.0017289734711703065,0.0023562421847483843,0.0022825401249008965,2019-02-01
5,MMU,0.00025637599473512845,0.00096551812536996,0.0017652197802157405,0.0009499581240612736,0.0025010043388139927,0.0026489785762043284,2019-02-01
6,PAI,0.0002906406546030482,0.0013039410798185622,0.001986069398731339,0.0008993996696593456,0.0026734442235840216,0.004603709923407625,2019-02-01
7,BHK,0.0028238904271925577,0.005242916798441875,0.012156681843696455,0.003689578566892623,0.0025501922917410586,0.003846921921857515,2019-02-01
8,JHS,0.0008811876157614499,0.0027363946645800876,0.004968097520122747,0.001925672958990013,0.0028067671980274247,0.004536472915355014,2019-02-01
9,MNP,0.0020140421576070973,0.004290118583899393,0.008979368352649387,0.002330083096699976,0.0025696413534254748,0.003090124614809321,2019-02-01
10,NMI,0.002608882798520521,0.004277372327443702,0.004774243801332458,0.002852351925494405,0.0026694041205648105,0.00353300140080032,2019-02-01
11,NBB,0.004456856490992517,0.006442374689073155,0.0075990455141466025,0.004296076759844819,0.0026605216104311808,0.0036043231847659287,2019-02-01
12,BNY,0.002128217801230001,0.003799434806888163,0.0041438485362428265,0.0027610990227915507,0.00237694123203401,0.002539730687483644,2019-02-01
13,PNF,0.0009725648392872229,0.0021033884250357617,0.003653299144354899,0.0015285599095919038,0.002141123361084148,0.0018360026036492345,2019-02-01
14,TSQ,-2.197429770228568e-05,9.833429049056034e-05,8.01124037108255e-05,6.663944273482836e-05,-0.0007109556115821595,-0.002810500320138286,2019-02-01
15,PNI,0.0005423728150331976,0.0013049672779813135,0.0010254306149086521,0.0011760236335730332,0.0021492264909285914,0.0016248038007017512,2019-02-01
16,PYN,0.00022102406031947219,0.000730683509618249,0.0010143929200085965,0.0006584847685241761,0.0020618196058095352,0.000967241983790002,2019-02-01
17,EXD,0.0007238752890350647,0.0026771797942897564,0.0020036662156172657,0.001147153889611436,0.002162246654688796,0.00240200696754159,2019-02-01
18,OIA,0.0013511841118387575,0.004112344185613851,0.0024276841468623255,0.0017621123683997596,0.0021216153818247067,0.0011619931821644346,2019-02-01
19,ETX           ,0.0004841897496619061,0.002846636060023643,0.0017035167641260016,0.0012213966873408934,0.0025599260269378956,0.003584479533819795,2019-02-01
20,NXP,0.0011668233532575304,0.005383009778805564,0.003466345522688817,0.0023096701415712922,0.002454360454511764,0.0029734677570470323,2019-02-01
21,PMF,0.0008682290816860755,0.003969592280893763,0.003308118333392932,0.001759319649597753,0.0019844751075659517,0.0010704980948896636,2019-02-01
22,EOT,0.00027418736084633736,0.0022337523535236703,0.0013571787720196302,0.001282222027404448,0.0024086285339558373,0.0026292397011263963,2019-02-01
23,SBI,0.003598944259694394,0.005597992591131679,0.0075583024841825,0.004353890893711155,0.0026197792324550175,0.003508261491752151,2019-02-01
24,NMT,0.0007193240411438199,0.001664040617792591,0.0038376374112551654,0.0018219649723475236,0.0026737000243473885,0.003807416198930861,2019-02-01
25,NMS,0.0021290436438776003,0.0030440132931016917,0.004632563458811311,0.0033329027765852245,0.0027258637700454413,0.004409418862197573,2019-02-01
