Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2021-11-01,0.0020026368468877,0.003966559758853958,0.004776737664519786,0.005820911267561667,0.002991988689751558,0.0026536690432529793
2021-11-02,-0.0003420812123527714,-0.00022931289234617052,8.367155381510985e-05,0.0005402186603746539,-0.0022081119875821784,-0.0004867200555358923
2021-11-03,-0.0003541193827847392,0.0018564480329935696,0.0028029483326868945,0.0032558330033927857,0.00042038028276786374,0.00028937411551868415
2021-11-04,0.0017145437899755644,-0.00010931997817978781,-0.00021620382067098835,-0.00074919702595012,0.002644951807461271,0.004321222199952421
2021-11-05,0.0008945848050592636,0.00293418452460176,0.004447645713375424,0.006065714697033104,0.005525063329050525,0.007103056651582521
2021-11-08,-0.0006305942103814773,0.0010278991979792717,0.0015930296858850913,0.0017724728500205119,0.0009023463271941488,0.0009344920936058305
2021-11-09,0.0019511542072177255,0.0007953886163707488,0.0007457418563576227,0.0006592830674701125,0.0003477585257726061,0.00010639351879415447
2021-11-10,-0.0020385300454332333,-0.0024380956477495254,-0.0036774444379584336,-0.0037957595914091336,-0.0014402032077611585,-0.002581507866653917
2021-11-11,-0.0019499273565243545,0.0005531938257661872,0.0009477110220315729,0.0016276381174657577,-0.0007267217952223278,-0.00010853140636251721
2021-11-12,0.0009737738655919208,0.0010297906730611832,0.0009014975226895439,0.0007725160227058295,0.0010747117585686713,0.001224327186490486
2021-11-15,-0.00101870913263901,-0.0007965848131208384,-0.0008350865819750059,-0.00072496031574916,-0.0004534709491040695,0.0001533575884796691
2021-11-16,-4.072651805306919e-05,-0.0008021418738959633,-0.0005267967445474785,-0.0008417476566317941,-0.00020726794596633764,-0.000926126598384631
2021-11-17,-0.0015824198477873198,-0.002666315845294025,-0.0029542333480751313,-0.0033599501557225815,-5.748978991660344e-05,-0.0005032717412098977
2021-11-18,0.0010142887590324833,-0.0017021916384252034,-0.0022437230282032115,-0.002595199883332924,-0.003294450600118717,-0.003072937010419885
2021-11-19,-0.0011448647298419688,-0.0031386044556618122,-0.0031330506342512666,-0.00385074682623194,-0.002070629358257603,-0.002630229922435005
2021-11-22,-0.002486600966087077,-0.0017792977612058343,-0.0013480551532617296,-0.0008068571072853377,0.004762113108629505,0.004661661012695096
2021-11-23,-0.0010737427973688996,-0.0015413564625564292,-0.0018942953894014291,-0.0012176244072377444,-0.0030193077785831677,-0.0018372069544733706
2021-11-24,0.002044414524950645,0.0007218935523826033,0.0004717250050837395,0.00028396210901040516,-4.811923891696032e-05,-0.0011672725080555232
2021-11-26,0.0022917788864733743,-0.006204642491230117,-0.00904445844616624,-0.012090101856793137,-0.0033053469277880146,-0.00387235056260699
2021-11-29,-0.0018268263103598523,0.0008643011196885728,0.0011671001706650276,0.0021359879370078305,-0.0008072652998669539,-0.0006047353606123012
2021-11-30,0.0017380562682823009,-0.005467707037433117,-0.0075409490100760805,-0.009814525943225277,0.0008799299539767667,-0.00018446653841349103
