Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2021-01-04,-0.004706040916518191,-0.0037367920046695977,-0.005812267068711139,-0.0069495156658053135,0.0018279169082844394,9.513866873187915e-05
2021-01-05,0.0009445193940716396,0.0029586024907063773,0.005427252928946908,0.006495678390596947,0.00015982565215130905,0.0005044685184587046
2021-01-06,-0.0047952626608198205,0.0019739431810792125,0.006890948777830085,0.010637382572437078,0.0033390814382400695,0.002186387668329701
2021-01-07,-0.0020947891691768506,0.000581947025975395,0.0020941356479871292,0.002946771195260736,-0.006705238540371632,-0.006658781236047381
2021-01-08,0.003471949834001248,0.0024136402984318564,0.0014381687323740263,0.0006301735737083863,0.0013958812019675814,0.0009094697310311878
2021-01-11,-0.0005359724105569328,-0.00020912448947005247,-0.001107908005780468,-0.0017419504792290299,-0.0017280055599308746,-0.0016889453030986754
2021-01-12,-0.0023166678752236346,0.0008853725301458444,0.002493570880603202,0.0036661834822916814,0.0004297557200631209,-0.0007787071066369802
2021-01-13,0.0028888312612797913,0.0017171944027943905,0.0010484463980475662,-0.00012941338061136647,0.0028432903072293484,0.004955568329805232
2021-01-14,-0.0024196062677132517,-0.0002918345496344411,0.001900884170495889,0.0025029413535029937,-0.0024448587954025544,-0.002277258697443946
2021-01-15,-0.00013317183207220133,-0.0009850249712347148,-0.0025707826334693947,-0.003710376449283528,0.0011072340650894077,0.0010856803870539933
2021-01-19,0.0027142139545908977,0.0033986094415702247,0.0038278285323526152,0.0033318254797841864,0.005279754796398429,0.004966871538193818
2021-01-20,0.0005144633733757378,0.002122286771490892,0.0034314154680255807,0.004418439038570345,0.0009112896019370576,0.0007598809721055831
2021-01-21,-0.0022204307653258125,-0.0014469426985315062,-0.0016346419629563688,-0.002331296196959364,0.004696725234788755,0.0061430076940292835
2021-01-22,0.0015108069928519874,0.0011856495601629455,0.00036445748681604515,-0.00029159038565609163,-0.0005507646077401831,-0.001379394350200715
2021-01-25,0.0005295091042964498,0.0031079194105059754,0.0017239065620338796,0.0006962550680155611,0.0030438355113672167,0.0008667544776729245
2021-01-26,-0.0012663782136329174,0.000989906321387677,0.0006209179486558447,-0.0003503609662486464,0.00901774487324699,0.00946768022691565
2021-01-27,-0.003320239100076486,-0.004916061870286807,-0.008783575121855158,-0.011546908501767086,0.0031232010388684683,0.0018466825859533883
2021-01-28,0.0039512254317427,0.0010998365280086055,0.001844002578380645,0.003600111909695134,-0.007010254950085613,-0.0058609135915717704
2021-01-29,-0.001568031364995162,-0.004036790950635697,-0.007095782737815051,-0.00929210292265684,0.0025207455795109965,0.001723444553534778
