,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,JNJ,1.2035302296846803e-05,0.005007042199883899,0.0005792193155998305,0.0013093353230846593,-0.0014662738352363026,-0.003085054962202498,2021-10-01
1,HSY,3.9794660322720375e-06,0.0008290655562181434,0.0008088762981117807,0.0010642252426905801,-0.0044727018358001885,-0.0079121590249861,2021-10-01
2,PG,6.94878780082569e-06,0.0010037716201388759,0.002314143635142316,0.0012884856788901958,-0.0002601729678031014,-0.00044301305019529494,2021-10-01
3,CL,4.771503915256848e-06,0.0014287497164248832,0.0015337959701432658,0.0011120680093721308,-0.001209275001850067,-0.0034029044037097553,2021-10-01
4,MKC,1.724222119902813e-06,0.0011836608159358877,0.00126163535344293,0.0009147398632985937,-0.0005084797975756385,-0.001811602506584521,2021-10-01
5,CHD,1.5963104833845867e-06,0.0007219347061862487,0.0010939775141397949,0.0009450416511161993,-0.001731985180502893,-0.0031459655465608163,2021-10-01
6,KMB,1.4820585689102161e-06,0.0007057145242420501,0.0007004620585556204,0.0009238087786769067,0.0015946270223552066,0.00200498809736401,2021-10-01
7,VZ,3.7253244815716816e-05,0.011751524723187055,0.002118512470990086,0.001885425403269317,0.005250252517177366,0.006344869107897027,2021-10-01
8,AWR,-1.4386724071385348e-07,0.0011367902289130963,0.00040513912709779724,0.0006119165973874395,0.0034396377711449684,0.00415662010194576,2021-10-01
9,SJW,-6.257736342779415e-08,0.000929369971216767,0.0003984961789004537,0.0005002654808572443,-0.002361134324244754,-0.0030243358862626314,2021-10-01
10,AVA,-1.012570631959849e-07,0.0006484767531946603,0.00025459134024056595,0.0005417178516436154,0.0008747561314930389,0.0006426618027622678,2021-10-01
11,HE,-1.2917740037938237e-07,0.0007060133994080065,0.00045713420102577127,0.0005897822243816097,0.0038233999840564573,0.0047639749085548475,2021-10-01
12,NWN,-2.4809117634823558e-08,0.0007449777002720481,0.00019463698020724264,0.00037730496694599725,-0.0005449366950665231,-0.0004874132603293329,2021-10-01
13,ETR,-4.5736323056436846e-08,0.0005266946482729213,0.00028053266180959677,0.0005438142668399449,-0.00045414163917713795,-0.0009235135585005044,2021-10-01
14,EVRG,-9.872494846573245e-08,0.0006695118245564032,0.00029201087150328674,0.000691273555191225,0.004044624218856761,0.006733505576870864,2021-10-01
15,IDA,-1.0293052416585512e-07,0.00020417224370962775,0.0003004799946248822,0.0007113224006998815,0.0006433404604093235,0.0007577231314550599,2021-10-01
16,POR,-3.916200293177827e-08,0.00016205163159607784,0.0005952002594113953,0.0005645770136522198,0.000377223005956624,0.0016349345912538827,2021-10-01
17,ATO,-9.612973581155622e-08,0.0001985209047667656,0.0002792084171088861,0.0006923031860493499,0.00035549405082718034,0.000825723256492893,2021-10-01
18,NI,-1.0090758230500834e-07,0.00020098723757307356,0.0002826771746169279,0.0007009040437860761,0.0009523024406549245,0.0023049846790570544,2021-10-01
19,PNW,-8.114695806912849e-08,0.00032154478570387316,0.00025359053894495544,0.0006056776683200822,-0.0005259899624489394,-0.0008422708366762549,2021-10-01
20,PEG,-1.6297062356325848e-07,0.0003984645781779616,0.00031425434845546753,0.0007505675953994041,0.0025295398954503496,0.004950098703624961,2021-10-01
21,D,-1.894077159191005e-07,0.00011868993381589679,0.0003002245477091156,0.0007693399723208519,0.0024166414544602743,0.004396675605533806,2021-10-01
22,DUK,-3.5957912304324425e-07,0.00013598286953627446,0.00034396678968615053,0.0008814315900404984,0.0003170125058370783,0.00030716948129028127,2021-10-01
23,AEE,-1.179525800245555e-07,0.0001171596047770431,0.0005258490689684576,0.0007566302924529171,0.0009317973178499271,0.001316511842576059,2021-10-01
24,ES,-4.3071751871224744e-08,9.491095969917051e-05,0.00026124280973240045,0.0006129459665797863,0.001128943620253792,0.0025703751377139867,2021-10-01
25,AEP,-5.888550981596765e-07,0.000255293931016904,0.00037767723804074975,0.0008861324832756161,0.0015226206877756044,0.0001757622297991429,2021-10-01
26,SO,-6.455982509733194e-07,0.00026096982999298585,0.0006436740041784745,0.0009058336897808499,0.0015475195107742517,0.003139165876700519,2021-10-01
