,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,ADX,2.521406111449095e-06,0.0001987219396321291,0.00011987257321457458,0.000748117888331949,-0.00010142198373168738,-0.0007847605932385304,2019-08-01
1,BDJ,-7.833351931956734e-06,3.414050242262043e-05,0.0001623696545238251,0.00112181317748256,-0.0014999924323989213,-0.0013179373863672586,2019-08-01
2,BOE,-1.903438422724906e-05,4.111731560387282e-05,0.00019555085179778932,0.001351062321700697,-0.0020775003190321674,-0.003499693487505322,2019-08-01
3,JCE,-4.479478824329249e-08,1.4120932296524559e-05,0.00012340228356687598,0.0008050517014064409,-0.0012388175494499449,-0.0009139354796251232,2019-08-01
4,DIAX,-5.3716245870888735e-08,1.4752854191346598e-05,0.00021720024406503963,0.0008410783451081228,-0.0020453104478909915,-0.0030634557948431523,2019-08-01
5,GAB,-2.182598283184047e-08,2.1108795912125322e-05,0.00010491098725432645,0.0006844181999237788,-0.0030414741218476693,-0.00587616288319484,2019-08-01
6,NFJ,-3.5636503125848737e-06,3.126839794571303e-05,0.0001619819558508914,0.0010109201421924102,-0.0002285119863178876,-0.0006022142497235142,2019-08-01
7,EOI,-8.427414660739917e-07,2.287785046195967e-05,0.00019110828945565674,0.0007396502974733252,-0.00109373453034968,-0.0005892315333409262,2019-08-01
8,AGD,-4.744855191434528e-06,2.648730304087524e-05,0.00017141813627580263,0.0010716191116052498,0.000230052062219154,-0.0002281525576803595,2019-08-01
9,AOD,-9.128189153256793e-06,3.0099259047230933e-05,0.00017653516135870777,0.0012177510556810574,-0.0006182875352309887,-0.0009703294229192392,2019-08-01
10,RMT,-4.207978989044399e-07,1.7987184337817206e-05,0.00013228906498172048,0.0007241613001536767,-0.0015958862914673263,-0.002794368602602658,2019-08-01
11,GAM,-1.3739633997826917e-06,1.37558109279334e-05,0.00013833822172053115,0.0009542660750676991,6.567301441820635e-05,0.00026321106898848117,2019-08-01
12,USA,-1.2993096196629188e-08,7.877766219634843e-06,9.257961079410568e-05,0.0005464952295503258,-0.0015548529743009745,-0.003098254844417551,2019-08-01
13,GGZ,-3.3679422737122013e-06,7.3169211480669e-05,0.00014350476342820395,0.0008971188839005095,0.0004241984768920116,-0.00016104516097439214,2019-08-01
14,BCX,-5.985757951021814e-07,0.00034953587821379015,0.00031710632664428844,0.000764343157084266,-0.0021770966907251137,-0.0027881942144173206,2019-08-01
15,RGT,-1.015904294320136e-05,0.0007750042877732171,0.0003007406746035997,0.0009931513948896677,0.0006771446616999671,-0.00022374077044505356,2019-08-01
16,HPE,4.95350690516442e-07,7.268333565190951e-05,7.58076887637459e-05,0.0002310246083131309,-0.0004741006287810449,-0.002401603156244734,2019-08-01
17,TDF,3.054253136339187e-06,0.0001598485475057627,0.000292494544609748,0.0005080799848509915,0.0005819701277578563,0.0012551680136473297,2019-08-01
18,VAC,7.00127075065048e-08,2.8833852837732255e-05,7.492878391322882e-05,0.00015733359346804468,-0.0023223558191067875,-0.002879560516811917,2019-08-01
19,MGM,7.302295708458104e-08,2.9285598974168538e-05,5.581276068058887e-05,0.000159798572511283,7.037281112639013e-05,0.0005974861320706179,2019-08-01
20,KBR,1.7215257659821958e-07,6.307603038172364e-05,7.973174225118255e-05,0.00021106542603199118,-2.5055418372743194e-05,-0.0005604274082083502,2019-08-01
21,ALLE,1.86228934722373e-06,0.0001297885333157766,0.00018692426283021586,0.0004237236988312097,0.001450661120213676,0.0028976983649092597,2019-08-01
22,CBRE,1.4554634993626425e-06,7.254455662211017e-05,0.00020320305761991519,0.00038586798708890147,-0.002073068877824838,-0.002064415977244399,2019-08-01
23,WEX,6.101345450182909e-07,3.352634334754911e-05,5.48187374944861e-05,0.0002898168667925188,-0.0011170279319057965,-0.00042861879199082104,2019-08-01
24,AXP,2.800811058595505e-06,3.8622148597744336e-05,0.0001835812068302652,0.000513284438506881,0.00022522561967829738,0.0007972141425870167,2019-08-01
25,KKR,-1.608840502771334e-08,1.3998201821983171e-05,5.878899095709163e-05,0.0001860346827706592,-0.0021344231352980335,-0.0033766198372685166,2019-08-01
26,XRX,-5.037081252857397e-07,8.743461450822392e-05,0.00011758365004565319,0.0001736905657700517,-0.0008832390075297617,-0.00042856994002028536,2019-08-01
27,CNO,-3.219513325961575e-08,2.3479074990598343e-05,5.999743355930072e-05,0.0002674896619213024,-0.00027052323620084263,-0.00040291717276317543,2019-08-01
28,MET,-1.6652432405691574e-07,1.1444880729051393e-05,8.3244053636759e-05,0.0004111804726695046,0.000620030638306167,0.0008479649915442516,2019-08-01
29,UNM,1.0440029009024073e-08,5.9949923346499815e-06,4.360442675394533e-05,0.00021538221674554297,0.0009598131768044884,0.001272220187821557,2019-08-01
30,AMP,-7.031612018556009e-09,6.335458882301194e-06,9.420471221922356e-05,0.00023490129950629987,-0.0013281937780451137,-0.0017209407065986067,2019-08-01
31,VOYA,-4.8851578904728237e-08,8.838365715358527e-06,8.279349158330696e-05,0.00032770216500806,0.0022424587416539957,0.002703297474773348,2019-08-01
32,JEF,-1.1250056424473528e-08,2.1171234497619657e-05,5.411684481593153e-05,0.00022942976703988586,0.000415025348807001,0.0012565483412597057,2019-08-01
33,PRI,-1.4397743365807952e-08,2.3075469450748283e-05,5.346193506495383e-05,0.00025006570027914164,-0.0001169361544191499,-0.0006290369086642914,2019-08-01
34,RJF,-1.0002720235822777e-08,2.1329941356711333e-05,5.2992636213705596e-05,0.00024787057685656064,-0.00018344694423193242,-0.0020883345448032644,2019-08-01
35,SF,-9.099707104943226e-09,2.0855480385174242e-05,5.042913894582286e-05,0.00024235696982201452,-0.0024142413017159228,-0.004397306268397928,2019-08-01
36,BAC,-3.9700510909999135e-08,1.4362491537275181e-05,0.00010843632639961539,0.00030851322886334365,0.0031787100821411623,0.00618752114038643,2019-08-01
37,BTO,-4.969591258263374e-08,1.5170278526275877e-05,7.686351898006424e-05,0.0003258648820610927,-0.002358265412582159,-0.0018695879492257577,2019-08-01
38,ASB,-2.932311207139617e-08,7.940219701867183e-06,6.667937724791944e-05,0.0003082269634166149,0.0004544837462372001,0.0016232564615663808,2019-08-01
39,WBS,-1.210830815826851e-09,5.257979618606231e-06,0.00011127038475643993,0.00020410658047262148,-0.001005211584476335,-0.0020392057256144627,2019-08-01
40,CFG,-8.151958868930164e-09,1.053579025219309e-05,5.1557290081045015e-05,0.00022986053361309788,0.002516745145030241,0.0038364672166142505,2019-08-01
41,DFS,2.513062447046575e-08,4.1783655794969025e-05,0.00019487967831171302,0.0002472342939104234,0.0010538369877604703,0.0017123880807680244,2019-08-01
42,EVR,1.3953373082213161e-08,3.367515212374739e-05,7.77079736141983e-05,0.00019925619956507568,-0.0020898975565196813,-0.001250093609405796,2019-08-01
43,BLK,-1.2054235285838896e-07,5.2499023951623244e-05,7.54712992840321e-05,0.0003627068751393676,-0.0017996497163348195,-0.004005595851507569,2019-08-01
44,BEN,-4.569448926220118e-08,2.4901004027422324e-05,9.257251470968123e-05,0.00029659105523743357,-0.0018555011283394656,-0.0013800728501779493,2019-08-01
45,IVZ,-1.3684311607108286e-08,1.845075607317727e-05,8.451078730406821e-05,0.00021976339619260774,-0.004307800125186685,-0.0037449735858311557,2019-08-01
46,APAM,-9.062923396127207e-09,5.377268452733532e-05,9.075047013882316e-05,0.0002111027830760769,-0.0024794365873038312,-0.0031745470745864965,2019-08-01
47,AMG,4.899155662872771e-09,7.596275896273993e-05,4.605131456626502e-05,0.00017697080368979598,-0.001994643308167724,-0.0003429428513526951,2019-08-01
48,MFC,3.709758173965627e-07,0.00012008722475654602,8.775584276683469e-05,0.00038571415660461914,0.0013029701071697426,0.0009705295567436719,2019-08-01
49,PUK,1.622613585141251e-07,9.158628946611168e-05,6.692828512175095e-05,0.0002941705786738329,-0.0002402670600564585,-3.533664069238183e-05,2019-08-01
50,BMO,-1.2374075525236336e-05,0.0004887099009405396,0.00035713331965559934,0.0009478944882359533,0.001381457490329477,0.0021264152951420714,2019-08-01
51,ALLY,1.762971840793991e-07,0.0002532251569335946,0.0001353027323307935,0.00029935213495404345,0.0005707225181121791,0.0005000952720133395,2019-08-01
52,HXL,3.368448760429133e-07,0.00011376622495006786,0.00010675069663305458,0.00037269892664887696,0.000278172230579878,0.002660281583200463,2019-08-01
53,RLJ,2.967100965140276e-07,4.7039741098653475e-05,7.972846095106868e-05,0.00038323945753109706,7.549568709676518e-05,0.0009100749959447342,2019-08-01
54,TEL,1.7303193576601487e-07,3.628261871603064e-05,8.466745288117135e-05,0.00029559965233178626,0.0015401473958708365,0.00331676912005315,2019-08-01
55,GNRC,9.285614102305498e-08,2.8449630467322607e-05,7.206472772423624e-05,0.00023245761053140764,-0.0012767966795900435,-0.0028136687896163875,2019-08-01
56,KAMN,2.3996640517813964e-07,4.401453096902749e-05,0.00015039041795182297,0.000359636049033141,0.0025648340179758224,0.0029339415180414897,2019-08-01
57,TDY,1.2978627176141488e-07,5.9723713206644185e-05,0.00013393795221313429,0.0003193049452989946,-0.00025673956944893996,-0.0006461657945623342,2019-08-01
58,ESE,1.4059831430620238e-07,3.9576222929697626e-05,9.078788859575172e-05,0.0003447816398019511,0.001577722994604762,0.0001799049391667329,2019-08-01
59,KWR,2.0159026693797385e-08,1.265836038170423e-05,4.7880254184545755e-05,0.00017780274383511434,0.0009221395952752852,0.002321607305230777,2019-08-01
60,SCL,5.8388524690862255e-08,1.8546225801032272e-05,0.00011492282127954412,0.00026050528945085766,-0.004080657493159879,-0.006614632116744605,2019-08-01
61,RBC,3.0484297449094985e-08,6.517641370607196e-05,7.430106327081252e-05,0.00021287899940923536,-0.0015364189627551437,-0.002581057969603723,2019-08-01
62,ACM,1.2415315897541167e-07,6.302740834657193e-05,0.00011283905703726614,0.00031323435274801734,0.000705794116267255,0.00140779377690467,2019-08-01
63,EME,1.6358134802388004e-07,7.076952240908727e-05,0.00014145511534632369,0.00035171120196158986,0.0007615964686857063,0.0025363668220033933,2019-08-01
64,MTZ,-4.788653210274288e-09,4.640776006210699e-05,7.389310682327456e-05,0.00014618408109443306,0.0007808081073669801,0.00012362368697460218,2019-08-01
65,FDX,-1.367273393975029e-08,2.5732268256191068e-05,7.150666993157005e-05,0.0002042681913419898,0.0008852339014390678,0.0032853852397514796,2019-08-01
66,ASGN,-5.835459996117774e-09,1.2335785284486956e-05,4.6177814221850284e-05,0.00016123124503846883,-0.0027867861791573034,-0.004051103783707694,2019-08-01
67,RHI,-9.785569434854316e-09,1.4757726033415618e-05,5.194214000596832e-05,0.00019288650762237905,-0.0005450784827818774,0.00037956103284489834,2019-08-01
68,ARW,-7.806069366129764e-09,9.107737508634873e-06,7.02896592971159e-05,0.0002013859786292458,7.461571662446223e-05,0.00017907993172925862,2019-08-01
69,SNX,-2.2666177356050964e-09,6.138652887407891e-06,6.929415910446038e-05,0.00013573498555748115,-0.0019132360839992843,-0.0033865064468650958,2019-08-01
70,VSH,-2.0466347423562343e-09,9.878351722765373e-06,4.183382189687426e-05,0.00013270935078597116,-0.0015675171954555992,-0.004737498483666004,2019-08-01
71,CMP,-3.980751594160121e-09,1.801214685327305e-05,4.311676129264315e-05,0.0001457143510491941,0.0013583650016395566,0.0024135443444878554,2019-08-01
72,MEI,-6.072939725279573e-09,1.6560198857173892e-05,3.905566378831075e-05,0.00013198975370815334,3.117704134561906e-05,0.0006969409083429128,2019-08-01
73,ALV,-7.717552244242861e-09,1.1566402184148309e-05,3.408867746713666e-05,0.00014634517221944593,0.0038606880991370086,0.00541856227803854,2019-08-01
74,GM,-4.406430558789365e-08,2.0994995568567228e-05,8.535194239829497e-05,0.00026564148412886265,0.001764819277977082,0.0019552752118507056,2019-08-01
75,CMC,-9.160565143696358e-10,6.100895752246834e-06,3.0529907582790496e-05,0.00012932888651670012,-0.0006918833029486587,-0.004756562356447732,2019-08-01
76,NUE,-4.9408568592423324e-08,1.2197741799295526e-05,6.103954976022776e-05,0.00025857192598974194,-0.0002620073340923531,0.00011876497194403147,2019-08-01
77,MT,1.953614261447128e-09,7.847052010295935e-06,6.395296314731607e-05,0.00010055730467480357,-0.0002591484305924686,0.0002540881038049848,2019-08-01
78,DAN,-2.168119875154939e-09,9.712861925437734e-06,2.961681573077338e-05,7.608572748910298e-05,-0.0032962640428853274,-0.004078489427396892,2019-08-01
79,OLN,-8.967203004228473e-10,6.9534356534436105e-06,5.2315045507942266e-05,0.00011788535164549583,-0.002169570941451969,-0.003235945555688685,2019-08-01
80,WLK,-1.4023353036464343e-09,7.6096086396630486e-06,3.999463205714363e-05,0.00012900980681787455,0.0009959208514167333,0.0007855909619262158,2019-08-01
81,LYB,-1.4838442576797566e-08,2.4061415984083594e-05,6.988742023214344e-05,0.00022724150550234966,-0.00029795652863687537,-0.0028590875818158266,2019-08-01
82,MRC,-9.022361949214932e-10,1.109980367309403e-05,5.3548286885376284e-05,0.00011045104776198636,-0.0005056251382977929,-0.0010899309668824045,2019-08-01
83,DNOW,-5.103653257557245e-10,9.699784319517654e-06,3.0418642558788942e-05,9.651984599988658e-05,-0.0025328464410171348,-0.00198930086186748,2019-08-01
84,ALB,-9.802883268017698e-09,3.203696763367041e-05,5.980896175125232e-05,0.00018140294124971757,-0.00027132761661187747,0.0004533711347218132,2019-08-01
85,AER,-8.568419759780286e-09,4.3673162540341714e-05,0.0001413919083502285,0.000180561571722274,-0.0015194477464782056,-0.0022930592373932046,2019-08-01
86,UNVR,-6.085440341979009e-09,3.7349128482983866e-05,2.9948953717035266e-05,0.00015441559413324667,-0.00038290549482466503,0.0007230107129859663,2019-08-01
87,CW,1.9195518818570096e-07,7.105093614847937e-05,0.00011357146787409908,0.0003184269770156387,0.0009701654584235304,0.002631027848877901,2019-08-01
88,GD,2.9837251588047424e-07,8.422590233910773e-05,0.0001290897434291037,0.0003774728514795294,-4.4854141463204406e-05,-0.0019011530362400286,2019-08-01
89,HON,1.0182450253993212e-06,7.576444651879426e-05,0.0002566383056303254,0.000550519457220198,0.0006085640543277897,0.000890642696660198,2019-08-01
90,TXT,-8.677920875390695e-08,2.487943687990749e-05,6.255145813034447e-05,0.00018077891037814484,-0.00047899171841338305,0.00044154998437401054,2019-08-01
91,SNA,9.122171264332262e-08,5.378778475676672e-05,0.0001341440601218979,0.0002483344911448302,0.0019098998773313695,0.001068609670441445,2019-08-01
92,FLS,1.7151585371985113e-09,6.569782139882223e-06,3.197091998976616e-05,0.00018243722883598142,0.0002848914879665828,0.0013542407902733024,2019-08-01
93,XYL,5.7915588460717573e-08,1.2452532385667264e-05,7.832244667269975e-05,0.00034579616980604726,0.000808005544480432,-0.00017892790335840745,2019-08-01
94,SWK,-7.239643285491369e-09,6.106282737244081e-06,3.209023272401185e-05,0.00017056153653834173,0.0007556966900154078,0.0001931437429409454,2019-08-01
95,EMR,2.9716913360698882e-08,3.5130285928792024e-06,5.90368720102853e-05,0.0003137845614611929,0.0013811612378146522,0.002508819404656783,2019-08-01
96,ITW,2.850299921190413e-08,1.9994932422808765e-06,9.560538690575059e-05,0.00031685938228500195,0.0006974490660787949,0.0021498078425515057,2019-08-01
97,ROK,3.88508253585595e-09,1.4136397314110275e-06,4.0136946181004454e-05,0.00022401926778080743,-0.0016311329554873583,-0.003979383198633405,2019-08-01
98,ALSN,2.231709021810489e-08,5.703914949456662e-06,9.729077568810706e-05,0.0002798285081578427,0.0018738579559825638,0.0035584335071958957,2019-08-01
99,GGG,5.661377856398402e-08,2.1050684903601214e-05,9.707544824893424e-05,0.00032955810196154265,-0.002297395055280325,-0.0035648341092975704,2019-08-01
100,IEX,1.5284425552239025e-07,2.7622335191462057e-05,0.0001334028245187202,0.0004324402934693326,-0.000639117789638768,-0.0030555721673748643,2019-08-01
101,PNR,-1.4371462775763744e-07,2.4135422417775355e-05,7.640562639823081e-05,0.00022146809973315674,0.001258233301273309,0.0020519018680470913,2019-08-01
102,DOV,5.8829144616362804e-08,2.1816225234695494e-05,0.00012357261383658588,0.0003430300529691618,-0.0001773652601836599,-0.0007057113596579132,2019-08-01
103,AME,9.847793131255948e-08,8.678522194103326e-06,9.149269582923933e-05,0.0004203263760052063,0.000970135138770619,0.00128574772033678,2019-08-01
104,HUBB,1.085131733205645e-10,5.457582702516494e-06,0.00010628405387842429,0.0002643267952527799,0.0007591034549393185,-0.00030663949253468317,2019-08-01
105,ROP,1.7387688824221657e-07,1.7475036624527827e-05,0.0001779933274442626,0.0004777296289349158,0.0005380883108217638,7.176392021803647e-05,2019-08-01
106,CMI,6.538582944039964e-08,3.436211587265613e-05,7.159378186685783e-05,0.00029202359720477834,0.0014416644100749033,0.002834936413145969,2019-08-01
107,OSK,4.149212774959768e-09,2.021608321705548e-05,4.212039379087976e-05,0.0001718047097074571,0.00013450986446918338,-0.0004114244605791735,2019-08-01
108,CAT,1.9243051751856354e-08,2.4636613637168784e-05,0.00011550013149041844,0.0002099028174335777,0.0008832036665220361,-0.0001710623529557391,2019-08-01
109,DE,2.142323359931981e-08,2.541475104163762e-05,8.428655059577458e-05,0.000216532512405213,0.002973537708558633,0.004788143321233172,2019-08-01
