,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,WTS,-6.880886420361067e-08,0.0005258873889538615,0.00027913043701772034,0.0005608036505084795,0.0005164881497271092,0.002817386017026679,2021-08-01
1,OC,-8.375324761494446e-09,0.00016539656789511437,0.00013135658163304656,0.0002858367157109172,0.0012353144098217251,0.0006952363164746252,2021-08-01
2,SWK,-3.507825680778449e-08,0.0002659712447467643,0.00015659792137792062,0.00045964887929337347,-0.0016663346099188056,-0.0008016338238328242,2021-08-01
3,JBL,3.4323472100851296e-07,2.6396959671373658e-05,7.63412817323718e-05,0.00031225575627824706,-0.0017664772222793165,-0.0014324495335589812,2021-08-01
4,VSH,2.672804242267183e-07,2.496098560475773e-05,0.00015587894765775037,0.00029526928610329857,-0.0003919879590675406,-0.0011501899834321892,2021-08-01
5,APH,-3.933831822856718e-06,5.5132817381898914e-05,0.0002774983908071781,0.0006420083300747841,0.0017842796940379445,0.0037062927085869083,2021-08-01
6,GLW,-1.3716945506788957e-07,3.412107452711927e-05,0.00015042220226858585,0.00039733166411164096,0.0010879388121417966,0.0015153381350190831,2021-08-01
7,ALV,-2.672300605486844e-07,8.038254029350543e-05,8.791324146888355e-05,0.00029856492521193086,-3.491415923806277e-05,-0.00017228295134766075,2021-08-01
8,BHE,-2.394083784066755e-07,7.939855639047258e-05,9.662527343436965e-05,0.0002949101131178363,0.0018790209276069694,0.0037097110841352522,2021-08-01
9,BDJ,-2.130307870544582e-05,0.000289172037539979,0.0007410460668340699,0.0011608691526772453,-0.0015129461931960113,-0.0017458459565479335,2021-08-01
10,UBS,1.106244726210647e-07,0.00011160289428704575,0.000315274238610939,0.0004480251909191577,-0.0003699415418740761,-0.0015125897891463322,2021-08-01
11,CRH,4.5447073723181184e-07,0.00015490104902664216,0.00011465432151593431,0.0003982315346524628,-0.001819819168227918,-0.0034008059541962028,2021-08-01
12,BYD,9.48031662963042e-07,3.3234261250361595e-05,9.568072173152549e-05,0.0001410546292913363,-0.0009438590675160515,-0.0008143675293081025,2021-08-01
13,APTV,1.1348277665627692e-06,3.3588563186967186e-05,9.434636085750238e-05,0.00023344494616842442,-0.004033456531859121,-0.005182815168859195,2021-08-01
14,RMT,-8.357227126462784e-06,9.470136945543512e-05,0.001447258602209961,0.0006581870135837826,-0.0012175469334414974,-0.002210132649561028,2021-08-01
15,DCO,2.499431800246376e-07,6.686862782083598e-05,5.7652427357495e-05,0.00017596104279140877,-0.003656175935475381,-0.004338857626672099,2021-08-01
16,ATI,5.686347147206557e-09,8.931053474020401e-06,5.644305032036232e-05,0.00010825185522651986,-0.001679226673727719,-0.0015597585510427087,2021-08-01
17,HPE,-1.3307815849954466e-07,2.659996562535052e-05,0.00015801384739628208,0.00032241388278348484,0.0031765982587593994,0.002561266589510454,2021-08-01
18,GATX,-1.2549042404474867e-07,2.401129771668812e-05,0.00014574844391131275,0.00032665458394273006,0.0008712974340198637,0.00042129059698017883,2021-08-01
19,TRN,-5.550778031254508e-09,1.4562313164168192e-05,5.558535016426207e-05,0.00019810867384227384,0.0028598714506840005,0.0051242181048413715,2021-08-01
20,GVA,-1.7966435875412238e-09,2.130066995875056e-05,6.125998762711142e-05,0.0001618067727708968,0.0014895115249563332,0.001426483766638986,2021-08-01
21,MTZ,-4.469053965753516e-09,2.8270158736547492e-05,6.970132831162841e-05,0.00021474926186547218,-0.0012873513145770625,0.00021442625652050464,2021-08-01
22,BEN,-1.8305900047650622e-08,2.942264918163719e-05,0.00011769302055248455,0.00022845911666150045,-0.000936455596089834,-0.0015831784962126992,2021-08-01
23,IVZ,-8.686159367828308e-09,2.38655849464699e-05,6.313331454031852e-05,0.00018530997741982147,-0.0022665981343396083,-0.0029159693332468407,2021-08-01
24,FIX,-4.767960106585339e-08,3.5599563548904566e-05,9.271713118074324e-05,0.0002589764108751601,0.00027202985296308115,0.0010504533604455198,2021-08-01
25,KOP,-9.93716773900808e-09,2.080648603924631e-05,5.351679775217795e-05,0.0001513610994125219,-0.004477642421067731,-0.007046757931685087,2021-08-01
26,MTW,7.674110074091575e-10,1.256879602914947e-05,5.255096147209122e-05,9.274377151197014e-05,0.0005417284315434474,-0.0003279481667553244,2021-08-01
27,WNC,3.26198835297005e-08,2.6714867702874056e-05,7.349422869516151e-05,0.00019712608753151377,0.0015666802465791974,0.0013696303136275397,2021-08-01
28,ADNT,7.92378590571282e-09,1.2263518426816797e-05,3.0205781479148476e-05,8.943405695632941e-05,0.00016452481507684135,0.00065944189315765,2021-08-01
29,BWA,-7.131909775215803e-08,3.6353039221763724e-05,8.537651371177978e-05,0.00026511150121366904,0.0012156651572276193,0.0013104317851233903,2021-08-01
30,JBT,-6.110491314402687e-09,2.22706174648356e-05,5.925015795365608e-05,0.00016692168083274678,-0.001078804135173566,-0.0014633039700432365,2021-08-01
31,KFY,-1.4557082073607708e-08,2.9752117352309865e-05,0.00011339741079174059,0.0002229966656569913,-0.003416948536089711,-0.0032625018499405204,2021-08-01
32,KBR,-1.3364871789453425e-07,7.049897681016792e-05,0.00011953236700668022,0.00032060949900082603,-0.0021915472078873604,-0.0023917115292934653,2021-08-01
33,CF,-8.486053970154493e-09,5.0778671467435e-05,8.50140138095634e-05,0.00023092710214701767,-0.0015395723311092118,-0.0017286882778452862,2021-08-01
34,WWW,5.078793002106959e-08,4.008324594105437e-05,6.445193789463436e-05,0.00018228731792934122,0.0038662515661477184,0.004686741017920662,2021-08-01
35,GEF,9.766151450892997e-08,8.24619305671658e-05,0.00016071449336977356,0.0002792028636128286,0.00292480648715505,0.004575432495319854,2021-08-01
36,IP,-4.3215536546056685e-07,7.564932097574592e-05,0.00014743703198267542,0.00043293579067304224,-0.0014220085100098692,-0.0020151729334124424,2021-08-01
37,SON,-1.7810797095429157e-06,0.00011085912806462313,0.00021605931949178592,0.0006344390622801411,-7.174683994046776e-05,0.0013595889766934589,2021-08-01
38,NGVT,-3.871946025695415e-08,1.6226723553400487e-05,9.643155595810792e-05,0.00021896126772284828,0.002387972471617479,0.0040842045654686954,2021-08-01
39,OEC,-1.392491009054422e-08,1.1969631354083255e-05,4.47736681485667e-05,0.00016151662699128116,-6.103770173436035e-05,0.0009690765739812525,2021-08-01
40,R,-4.908648569128627e-08,2.81075037533574e-05,9.555621281387539e-05,0.00022583719923819438,-0.002608282528721,-0.005025910108523653,2021-08-01
41,OLN,3.32886986259586e-08,2.7046297804368288e-05,4.807066668240755e-05,0.00012989976121648573,0.0006344803751092552,0.0014644525222851585,2021-08-01
42,MTRN,-9.282957423815081e-08,3.5103968246994794e-05,9.055310349243765e-05,0.0002811858690726156,0.0005138930757180935,0.0006409755779649002,2021-08-01
43,ATKR,-1.1540681467156749e-08,1.1077524869891388e-05,7.830908198179781e-05,0.0001432251018846456,-0.0026532661694836064,-0.002591208313698677,2021-08-01
44,CMC,-2.511165718280835e-08,1.4770488007695725e-05,5.293911661659214e-05,0.00019097268339591622,-0.0027594851671139085,-0.004448802962260915,2021-08-01
45,EVR,-6.577792684020788e-08,0.00013971429472205144,7.51311636597487e-05,0.00025182546716046993,-0.00034822008981636674,0.0010159335139078894,2021-08-01
46,MHK,-3.830759372440956e-08,0.0001097097669671033,5.121758091751435e-05,0.00019774435660660102,-0.0012447203496629045,-0.0033832409587765794,2021-08-01
47,AZZ,1.1854736227718219e-06,0.00011822839504669022,0.00014244366718103586,0.0002584329755413537,0.0002785207070257774,1.3559791434183982e-05,2021-08-01
48,CIR,8.590750546088496e-08,4.903350744574573e-05,3.837239193565497e-05,0.00010718131820557044,-0.0038195787937034716,-0.004345868017854844,2021-08-01
49,BY,5.027446303058119e-07,5.4731824296771385e-05,7.240933910376631e-05,0.0002214031233193428,0.0025866243136550364,0.0017508942354380718,2021-08-01
50,BTO,4.769391663317701e-07,3.2885872673950844e-05,0.00011873226320838648,0.00022776056888974721,-0.004467276345515588,-0.004194061170133692,2021-08-01
51,BHLB,8.615973937782785e-08,1.262486680871738e-05,6.989896830992992e-05,0.00014948891432718772,0.0011107205537863782,0.00077388768756188,2021-08-01
52,CUBI,5.7306480724942007e-08,1.12318888412314e-05,3.1805950901457935e-05,0.0001329948976222046,-0.004798610317901501,-0.007312063409106293,2021-08-01
53,ENVA,1.743976336816363e-08,5.564439473943819e-05,4.9713589317997806e-05,0.0001313156094963512,0.0008494351954010287,0.000541639749099377,2021-08-01
54,CB,-6.752073854187329e-07,5.969867760163506e-05,0.00014173666521919388,0.0004008725928256546,0.0015110334096790983,0.0034013986202380444,2021-08-01
55,GD,-4.608281325634956e-06,0.00010447669529909351,0.0003315849389140318,0.0007015539609416141,0.0030344628098285587,0.006420453289840518,2021-08-01
56,MDU,-6.87427205090465e-07,6.748163932370746e-05,0.00017468605355315265,0.000461183312948565,0.004230494564298246,0.005546260274145941,2021-08-01
57,UHS,-2.3049330361613225e-07,4.807477044561733e-05,0.00012444854643103295,0.0003285528052600583,-0.002780913626992855,-0.002920020303897202,2021-08-01
58,AIN,4.847617340696027e-07,0.00010809074393070288,8.732197615921932e-05,0.00025303685023112145,0.0028574885127083983,0.0037634236742391577,2021-08-01
59,CBZ,-2.8853647866128113e-06,0.00014474214560842726,0.00016867517337942255,0.0005666109120695391,0.0014641188579308498,0.0017863825755120013,2021-08-01
60,EBF,-1.8578426510057095e-06,0.00012470327764123245,0.00020965009709947156,0.0004881663014275906,0.0008691188857482269,-0.0007180998273221527,2021-08-01
61,HNI,3.4830524516402685e-07,5.716232215721488e-05,5.800763497758579e-05,0.00024159455055940214,-0.00042694095949882024,-0.002287136319931903,2021-08-01
62,SCS,9.399087517683767e-08,4.4775432899430737e-05,4.543756918149862e-05,0.00018924179737990718,0.0025912961909876787,0.0025481523658859163,2021-08-01
63,AGO,-4.224099263074347e-08,4.97466951472899e-05,0.00010255929042170964,0.0002066430695640116,0.0013061028836473256,0.0017301532884016256,2021-08-01
64,RGA,-5.3995864500133256e-08,5.382882816359816e-05,7.113130148221919e-05,0.00022359986426888543,-0.003057328574024553,-0.0051706238217789765,2021-08-01
65,KW,-5.146909840887461e-07,9.313983572505238e-05,0.00011183339428700714,0.00040443940099937914,0.000884885504871586,0.000113204957398083,2021-08-01
66,AAT,-3.096106609145736e-08,1.0268247167303091e-05,6.671306574246663e-05,0.00025145802685736906,0.0001724731421533831,-0.0009697616016959716,2021-08-01
67,UBA,-1.9358579838542706e-08,9.265715319665517e-06,0.00011967779588297229,0.0002269071296924318,9.687608351643003e-05,0.0004419807292656314,2021-08-01
68,WSR,-1.2036164992754165e-08,1.4920707826981723e-05,5.453998016934853e-05,0.00020557465985998543,-0.0016260569589617133,-0.00337218663056898,2021-08-01
