,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,NOA,-2.9944327675908076e-06,7.527802947559644e-05,0.0002855655832911641,0.00041450448337659635,0.0008745995939967515,0.000959261804603634,2020-08-01
1,SLCA,1.7396525468238057e-07,2.038945656084876e-05,3.98425614636011e-05,0.00011227075438822387,-0.0006496512288089255,-0.001777145378759374,2020-08-01
2,ENLC,9.328100911952548e-09,2.54842024766183e-05,8.16819227761107e-05,0.0001599571285249505,0.0002930019152566912,0.0023341476507895073,2020-08-01
3,CEQP,4.271974274293889e-08,6.537509360287032e-06,6.464332709624984e-05,0.0001251453819110402,-0.0032505115588007893,-0.0045921154988013465,2020-08-01
4,TRGP,1.5714226930264015e-07,2.4023747099159223e-06,9.000898426146059e-05,0.00014726313135672955,-0.0018599316070687408,-0.0027156674655080676,2020-08-01
5,WES,1.7364816450430916e-07,2.453022877977468e-06,7.27772079644321e-05,0.00015036781265204927,0.003375741219423659,0.0056252785799985995,2020-08-01
6,GEL,1.771804246321738e-07,4.268434459784862e-06,7.070974232063979e-05,0.00014609614168134858,-0.0021289187128560915,-0.0005114710592590676,2020-08-01
7,ET,-3.6770208745374634e-06,3.9558356592571175e-05,0.000217901973787096,0.0004218444030294597,0.001546598637340497,0.004213904769876688,2020-08-01
8,HLX,1.2786916272621134e-07,1.5452321413863376e-05,4.889871801542508e-05,9.47616341987659e-05,-0.0012121452915176802,-0.0006376196757816961,2020-08-01
9,TDW,-2.9251024537526975e-07,1.994338582462178e-05,0.00010835240933273152,0.0002099779256892651,0.0013643122253902207,0.0008442832834480634,2020-08-01
10,RES,-2.899767855498412e-07,1.1910580375671283e-05,7.837155942691877e-05,0.00022084007092465748,0.0027706214449832144,-0.0001455930210320856,2020-08-01
11,CLB,-1.7427693812159204e-07,6.18711922101014e-06,0.00010877516740561353,0.0001981574600758504,-7.821621111580633e-05,2.2139363141763323e-05,2020-08-01
12,OIS,-3.055355041319347e-08,4.199881708807433e-06,7.383772958632539e-05,0.00013451137149744915,0.0009266577046431929,0.0017885355203601672,2020-08-01
13,MG,1.5601637615416e-07,2.9360805220266434e-05,0.0001022445148535244,0.00018089951142223872,-0.003330470378261122,-0.006313182985992647,2020-08-01
14,MRC,1.4039905177494937e-07,2.8346514080688645e-05,9.871240104709602e-05,0.00017465020149313385,0.001758602218431934,0.0006533499687503451,2020-08-01
15,SBR,-1.9282916897423417e-05,0.00028735303669636444,0.0005504485088140312,0.0008668566129192933,0.0012728190436859738,-0.0003559484060807827,2020-08-01
16,PDS,-3.0118770958238407e-10,3.666658292191787e-05,0.00010311504920096744,0.00018226101957243658,0.002341353740081948,0.0036526794827089685,2020-08-01
17,TPL,-1.771583070747469e-07,7.633659614460634e-05,0.0002468358060817925,0.00037945138966545246,-0.0006728992966262571,-0.0003651759003058141,2020-08-01
18,APA,5.148166729898812e-07,2.411404249878269e-05,7.1719977150208e-05,0.0001267686555978109,-0.00019842028696336197,-0.0030410889332124886,2020-08-01
19,WTI,1.887844483922132e-06,3.428235020676757e-05,0.00011192085432464843,0.00018022392747564617,-0.00023095254286498838,0.0027188094859215205,2020-08-01
20,KOS,1.6074959429914182e-07,3.103899681164655e-05,5.3207088651435253e-05,9.625063153712409e-05,-0.0037377220412836117,-0.0044811112365868745,2020-08-01
21,CPS,5.286145909968321e-08,3.1194722090835097e-05,7.839477243260614e-05,0.00013829655388010312,0.00011758547619179782,0.003386231616171905,2020-08-01
22,MOD,3.36535197193807e-07,5.78905564451059e-05,0.00013674542828177625,0.00025664804562922815,0.0012042766968441052,0.0022852312378669145,2020-08-01
23,OI,2.4155940888502065e-07,7.70945995775115e-05,0.00014711159532248338,0.00021514226925115198,0.0026009343915171903,0.004369311740751334,2020-08-01
24,NGS,6.79538837794734e-07,0.00018159675325715222,0.00023532368190666743,0.00031347159433051455,0.0021310785037855907,0.0009638758489488526,2020-08-01
25,AGRO,-4.358104914870627e-06,0.0001981098031905256,0.0005757725355715088,0.0005728539356323499,-0.00035961236196494157,0.00046188052878234307,2020-08-01
26,ARCO,-1.0995554368581949e-06,4.890270801029349e-05,0.00022487588289881512,0.0003870070197825089,-0.003129036938607629,-0.0035256015493511763,2020-08-01
27,IGT,-1.2440121829885758e-07,1.4972017020183407e-05,0.00013140966128018662,0.00019256726525186926,-0.0016922052518572657,-0.0010188521167165331,2020-08-01
28,YPF,-4.17549741850734e-07,2.2585500384929507e-05,0.0002168396877003562,0.0002904904554682132,-0.004575609465197044,-0.0069575783370832,2020-08-01
29,SPH,-3.2303065338146882e-06,0.00011414854937560628,0.00035564340501426464,0.0005422507307168261,0.0029013377291243073,0.002542842606092574,2020-08-01
30,CRT,-1.3290333888074573e-06,0.00012625578214188517,0.000237741307073992,0.00034890847429007107,0.0019950468359434836,0.004945959416056091,2020-08-01
31,PBT,-6.053418874993581e-06,0.0002390098788794217,0.00048029776065783774,0.0006605049746264914,0.0009957557604238216,-0.00037038925181341175,2020-08-01
32,BCH,-2.1403594558839534e-05,0.0002612740197459795,0.0010779822942783293,0.000898864839678561,0.003936312329474209,0.008112831439902546,2020-08-01
33,BSIG,-7.365446390517228e-07,3.111519879969717e-05,0.00021313359673616667,0.00026539496995452844,0.0019627595713646484,0.0015841388724758833,2020-08-01
34,SNX,-5.647033982206598e-06,6.109488593919891e-05,0.00030529264903037673,0.0005211046705048478,-0.00288198891792562,-0.006637247934151053,2020-08-01
35,BRT,-2.32610997205712e-06,6.426956477685722e-05,0.0002837232942284067,0.00034753563030442036,-0.0015703837419103908,-0.00390955121472185,2020-08-01
36,SMLP,9.18793303867752e-08,1.4164832252490147e-05,7.507038018493566e-05,7.468984726003168e-05,-0.0008006747638526281,0.0015338429617097794,2020-08-01
37,VNCE,1.0744801572345423e-06,3.251725873674646e-05,0.00010045127277782731,0.00017146049067651772,-0.0003751680535681417,-0.0012698097798916543,2020-08-01
38,HZO,4.523246653630009e-06,9.111350034432057e-05,0.00026980480130351666,0.00031332407613601245,0.0012923731380583173,0.00502664626114577,2020-08-01
39,CMG,-1.9595612119495548e-05,0.0001609198718349702,0.0005577619874335687,0.0007709984428223697,0.0008714887608037252,-0.0032787613654455573,2020-08-01
40,EVRI,1.696836944042413e-06,2.028680292154946e-05,0.0001451390229304875,9.719802336407215e-05,6.524135888942571e-05,-0.0002961729969315424,2020-08-01
41,HAE,-1.8510859956586092e-05,0.00023291312912888736,0.000614521256659651,0.0008280858079444802,0.004501520875713067,0.005834746068375199,2020-08-01
42,BLX,-6.323177020737035e-08,4.062443512252533e-05,0.00028814308615648265,0.0004035556736076208,0.0007272264885812914,-0.0032446251409965605,2020-08-01
43,CPA,-9.517716466395363e-09,2.4474884730578126e-05,0.00012309435557587278,0.00024312900755734496,-0.001985958470506917,-0.0018612982882664534,2020-08-01
44,CAL,-6.08471731963017e-10,1.2788557466164293e-05,8.366168252304084e-05,0.00011507804171358872,0.005964128562816417,0.006668828002220218,2020-08-01
45,PRO,-4.1528116832395745e-08,3.625042499312413e-05,0.00020392673235744002,0.00032620003706682835,0.0010323066268675854,0.0008463323646506916,2020-08-01
46,CIR,9.332637126606815e-07,6.467802373988582e-06,8.400067890968247e-05,0.0001518089305114,-0.0034438365641094094,-0.0029122364695899705,2020-08-01
47,USAC,1.0306562006122393e-06,6.720116205700104e-06,8.974638807817434e-05,0.0001577311109879408,-0.00279862446811148,-0.002989586821333853,2020-08-01
48,ACRE,5.220177245529675e-07,3.3558540345502032e-06,7.772449840644553e-05,0.00014422369626559793,-0.0021901391352725304,-0.0022587921333655477,2020-08-01
49,AJX,1.815585550845277e-06,4.330688958413085e-06,0.00012066263137304764,0.0001861189320299692,7.8891167395549e-06,-0.0029331115471439998,2020-08-01
50,BHR,-2.7335196581563733e-07,3.3402744877819396e-06,6.618164986858188e-05,8.106659505774627e-05,-0.006335246588472122,-0.006729410738484577,2020-08-01
51,FTAI,1.2482551915101573e-08,9.573017990032935e-06,0.00013284593651380122,0.00023347944808991327,0.0008876316279746825,0.004804520355541178,2020-08-01
52,UAN,2.1145271319141968e-07,5.249988219721673e-06,0.00014663529753854615,0.00020537777222125124,-0.0003370502379093815,0.002470099877551176,2020-08-01
53,WLKP,-1.0247576523405544e-05,1.0052843785108084e-05,0.00041472497151727927,0.0006581432956378289,0.008575687611547292,0.011650743431600118,2020-08-01
54,RMAX,8.569670459054175e-08,1.582102145264706e-06,0.0001359889749565111,0.00026032814394106804,0.0010631790516202537,0.0028512887842203644,2020-08-01
55,FLR,1.4376350639055772e-09,4.3838683476093777e-07,5.7965391091282384e-05,0.00013074052289135563,0.001916053857135522,0.0018889336778547723,2020-08-01
56,AROC,5.43043036357639e-09,3.367671447210572e-07,7.677135052599288e-05,0.0001731572291997074,-0.00032063613432562583,0.0017262460180254545,2020-08-01
57,GES,-1.1358632833363594e-09,1.3692879026335334e-07,6.644071228808124e-05,7.040535364371486e-05,0.0018469513830047446,0.005066179574935886,2020-08-01
58,OHI,1.1271480298741602e-07,9.949744727423506e-07,0.00014603841594132224,0.0002891009073286397,0.0006933400515342628,0.0025661709816476985,2020-08-01
59,SAR,1.4333761397184929e-08,6.895314557276204e-07,0.00012768943801670594,0.0002003510390905405,-0.0036508018880813432,-0.005108723204634981,2020-08-01
60,SEE,-7.359620827023109e-06,2.6129917794811982e-05,0.0003425716512664956,0.000635135670040958,-0.0005525020311798858,-0.0017333624864790732,2020-08-01
61,TSN,-1.2569383059261209e-05,3.11069874997079e-05,0.0005398724442653479,0.0007561124954057604,0.0035771728567261674,0.0017479856269912784,2020-08-01
62,MSB,-8.121511501105209e-07,4.2502547963825486e-05,0.00022227983791741365,0.00035712362916721387,0.00167902835578405,0.0010050271834839252,2020-08-01
63,IPI,1.997750960588654e-06,1.7167831877480065e-05,0.00016790707214666775,0.00021153944284599033,-0.00025533620961025607,-0.00017221139216092585,2020-08-01
64,DMO,-1.860025037451908e-05,7.1358816803468e-05,0.0005701294258478079,0.0008792726103379348,0.006592027159877312,0.011917231386500044,2020-08-01
