Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2022-08-01,0.00437403261783258,0.0024114369554983682,0.002423994950480363,0.002583423887823945,0.002952908749136642,0.003719497173138204
2022-08-02,0.001910272142699236,-3.901700840709312e-06,-0.0015157451998449529,-0.003385341810342917,-0.0012675307086913326,-0.0005366632601844058
2022-08-03,0.00299311364554849,0.0026512270411618803,0.003521841001850755,0.004176078077052316,-0.0010630643566832125,-0.0029524323739379583
2022-08-04,0.0008322002675113108,-0.0005303482350173432,-0.0015553974463235686,-0.0019328464557707174,-0.002926842720447077,-0.004946643959811915
2022-08-05,-0.0007165335365663217,-0.0016715202896059231,-0.0018104304865960137,-0.002332610553221577,-0.005112656068084557,-0.005041948469390365
2022-08-08,0.0013390266086257046,0.003441300221427776,0.003947951210576841,0.00479255394502741,0.0006355785220903293,-0.0003478525085990152
2022-08-09,0.0004141380287732362,-0.0008724106770382999,-0.001978429317436387,-0.002912683465434119,0.002702146919380567,0.005125501053304658
2022-08-10,0.0009940262643835297,0.005412401118930611,0.00842268553686331,0.011293476236738284,-0.001405433741029927,0.0006986811416925449
2022-08-11,1.4040016742590395e-05,0.0010795800037955406,0.0016311732793061217,0.0023262251887163,0.0018350031953109237,0.002267027859979444
2022-08-12,0.0009130793688607824,0.003769894758576475,0.00581805077999143,0.007801648706653426,-0.00036339324146854963,-0.0010022989706598108
2022-08-15,7.390393676181945e-05,0.0006166997432776844,0.0006955523154653275,0.0003706275747815335,0.002374632569769679,0.0031174569522927765
2022-08-16,0.002771606950337037,-0.0001356654064213274,0.0005570137848680416,-4.546275896103213e-05,1.0153587902399745e-05,0.0009745252446683569
2022-08-17,0.0001467472892217003,-0.004037031034381238,-0.00587955415347835,-0.007879695098117494,0.0010442981088142657,0.0022514298190332333
2022-08-18,-0.000881223876023596,0.0007513281216205033,0.0010877610015246602,0.0016494235300500751,-0.0013190725939076645,-0.0008048954911095439
2022-08-19,-0.0006344748118667452,-0.005687681975185075,-0.007570722709381176,-0.00987841483343288,0.0004429630537737893,0.0012208109181711085
2022-08-22,-0.0039905503867774285,-0.006645719578982178,-0.009475972971388885,-0.012364075000486557,-0.0034450679597619006,-0.002817213783273063
2022-08-23,-0.0009381264248021086,-0.0005790737143599871,-0.001185682136298037,-0.0004916835251068896,-0.0028535323366472025,-0.002459368333464565
2022-08-24,-0.0033719007431737514,0.0003555486999988452,0.0011312574867119187,0.0017643393488589293,-0.0005071512947515311,-0.0008039524777212697
2022-08-25,0.0017514949091822552,0.002865423241353926,0.004638011821360522,0.00613807509766838,0.0011039980230678414,0.002748413581897964
2022-08-26,0.0036728967025892495,-0.004462427601126606,-0.009385046598462623,-0.014116442405732975,-0.0018778001050138177,0.0003536069240247542
2022-08-29,-0.0013530173348934487,-0.0030069410819309186,-0.0035392679828224432,-0.004590739201534675,-0.0007521152256943527,0.0011811905090144464
2022-08-30,-0.0022175900092155066,-0.005697132960860981,-0.007050831443390568,-0.008554950247236504,-0.002603142623489232,-0.00034758959489326587
2022-08-31,-0.0016165380412839448,-0.0032721826384769794,-0.004234667272581332,-0.0047614394969379085,-0.0014321266698337947,-0.0017393824130882709
