,Company,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS,dateThru
0,ZTO,0.0057515663389359,0.01929891904692725,0.005989765850682365,0.003702454550255032,0.004475565263108449,0.00019301197804880792,2020-04-01
1,CSV,0.00029370047956381095,0.002278152297101911,0.0022788877954356868,0.0010227335054370915,0.0032930189199698655,0.0011378631443594034,2020-04-01
2,FCN,0.0006312319577951182,0.0032518378707959523,0.006850065825975747,0.0014598512790137035,0.004421651444875353,0.002459545675579919,2020-04-01
3,EXR,0.0008947587514478829,0.0024145621612688102,0.0012897848425475836,0.0018303016219570895,0.0013819348197652262,-0.0036839290629475194,2020-04-01
4,LSI,-6.466173513006257e-06,0.0010787247176258763,0.0005726187747963716,0.0008177017067468394,-0.00018639015067747745,-0.00012493354371264948,2020-04-01
5,INSI,0.002836391293132476,0.006096288184145497,0.014025056956742058,0.0028471360141342087,0.011206107532273694,0.010656944060231124,2020-04-01
6,VGR,-0.000774147627917353,0.0027345924086481055,0.0016455378584459039,0.0014204959297083634,0.003172000455899017,0.0004250355794579828,2020-04-01
7,FDP,-0.0001228044041262682,0.0008820002208895598,0.0008065389643996521,0.0007295858486327148,0.006140811523526073,0.003324344068700372,2020-04-01
8,SCL,-0.00015689138457263316,0.0009741999734131264,0.0003482968485320113,0.0008058529890431659,-4.2704689704197986e-05,-6.487350654684611e-05,2020-04-01
9,CPB,0.00036455863213656636,0.00031440616563403024,0.002083409195790813,0.002645122066207637,0.0030384412489798955,0.002416234930400081,2020-04-01
10,GIS,0.0002554451119213075,0.0002905883638062669,0.0019255807789993753,0.002444741157467727,0.0001942742211169784,-0.003261374069158355,2020-04-01
11,HRL,0.00028048512265544447,0.0005208389831686548,0.001159975273376415,0.0024668448156975518,0.0017691774221833916,-0.0031387708512192252,2020-04-01
12,FLO,4.982295368244057e-05,0.0003797314984064052,0.001437807837125994,0.0017461524874149265,0.002821187874249587,-0.0003921527958817902,2020-04-01
13,NEU,0.0002322999537733566,0.0005275883804900407,0.0012890828315754396,0.002426055691429463,0.004170682270406819,0.004370533312630076,2020-04-01
