Date,RCRP,"RCRP, no extended terms",HRP,IVP,LW,OAS
2020-02-03,-0.00017885301020736954,0.0005496546420246791,0.0009839102658028213,0.002251176343834964,-0.00347270795536347,-0.004515348146374944
2020-02-04,4.526811232687461e-05,0.0006216581482097108,0.002225555773811912,0.004120736271094394,-0.0009929562100346272,-0.0006311670690091318
2020-02-05,0.0016359447773044715,0.0027913846569071216,0.004005586261972554,0.005769776714519202,0.0038390375344792057,0.0024144675903320745
2020-02-06,0.0006825887685790078,0.0007176420433867355,0.0005637404027920092,3.790957537072216e-05,-0.0014451771574044664,-0.0022077055192205007
2020-02-07,0.0007629358518051105,0.0005791727494896177,-0.00011158790031867336,-0.0015929094518286626,0.00084972935066104,0.0018178844724863635
2020-02-10,-0.0001919730685998399,0.0009049585215713579,0.0012559819266690661,0.002168116310883632,0.0010433490998240263,0.0020933832314858577
2020-02-11,0.0006204906675415133,0.0011901445692138453,0.0014954102347693246,0.002719977277825782,0.0027956143606655587,0.0031166403938979875
2020-02-12,0.00026754376891103025,0.0004667772311531122,0.0010538054740164518,0.0017074707623289558,0.00018251928676730016,0.001064618540998804
2020-02-13,2.8035726011588443e-06,-0.0005783966371815376,-0.0008573766304449642,-0.0012302667070288086,-0.0032394427781497134,-0.0032274498307430636
2020-02-14,0.0009435207094013082,0.0010368530823459986,0.0010650402989894371,0.0008623034288890124,-0.0004144328142697836,-0.0017711889775317681
2020-02-18,0.00036589705877653915,0.00047772856268693813,0.00022864868778481865,-0.0004765979519473517,-0.003138213021043548,-0.003629947348076724
2020-02-19,0.0006179117610997038,0.0006940932403458501,0.0008798730299841061,0.001054485971499417,0.001495455107624493,0.002641825328898441
2020-02-20,0.0006029115975229459,0.0011647515702092545,0.001019455005115859,0.0009732151919977788,-0.00037625612112114257,-0.00024985517083241245
2020-02-21,0.0008505187341656505,-0.00012967517563509424,-0.0012838914100307712,-0.0024613124088990056,0.0006162011935222888,0.0015954263787869157
2020-02-24,-0.0023169820959748825,-0.005991574857464311,-0.00962132298798669,-0.013480751570639759,-0.00550614589131076,-0.004483111800476418
2020-02-25,-0.0056422915863765365,-0.010080440111330365,-0.01468768845417092,-0.017892634331820492,-0.00696083440956663,-0.004585633374728564
2020-02-26,-0.0018374106369912489,-0.0021939862239903686,-0.0025658379380855923,-0.0038049501458132158,-0.003251055144836087,-0.004983337401862228
2020-02-27,-0.009218197719345992,-0.014784682312978954,-0.019953317816484382,-0.02439523324234167,-0.01100969118100207,-0.004256946815574934
2020-02-28,-0.011646109390571547,-0.01682886448685786,-0.018899148958301727,-0.020622574515094486,-0.017308837716725447,-0.014814235068342601
